FECHA_CORTE,MODALIDAD,ESCUELA DE PROFESIONAL,UUID,SEXO,F_NACIMIENTO,PAIS_NACIMIENTO,DEPARTAMENTO_NACIMIENTO,PROVINCIA_NACIMIENTO,DISTRITO_NACIMIENTO,UBIGEO_NACIMIENTO,ESTADO_CIVIL,AÑO_EGRESO,TIPO_COLEGIO,PAIS_COLEGIO,NOMBRE_COLEGIO,DEPARTAMENTO_COLEGIO,PROVINCIA_COLEGIO,DISTRITO_COLEGIO,ESTADO_BIOMETRICO,PUNTAJE_TOTAL
20230718,EXAMEN GENERAL,EDUCACION FISICA,IU8F2F0BH6T2C,MASCULINO,20030418,PERU,PUNO,CHUCUITO,HUACULLANI,210403,SOLTERO,2019,ESTATAL,PERU,GLORIOSO SAN CARLOS,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,2066.82
20230718,EXAMEN GENERAL,ANTROPOLOGIA,TI5W6C4BP0P2G,FEMENINO,20020930,PERU,PUNO,CHUCUITO,HUACULLANI,210403,SOLTERO,2018,ESTATAL,PERU,IES. TAWANTINSUYO,PUNO,CHUCUITO,DESAGUADERO,PASO CONTROL BIOMETRICO,1555.748
20230718,EXAMEN GENERAL,ARTE: ARTES PLASTICAS,TV6V5X7OX0X1G,MASCULINO,20030831,PERU,PUNO,CHUCUITO,HUACULLANI,210403,SOLTERO,2020,ESTATAL,PERU,IES HUACULLANI,PUNO,CHUCUITO,HUACULLANI,PASO CONTROL BIOMETRICO,1029.494
20230718,EXAMEN GENERAL,INGENIERIA AGRICOLA,XY2R7S2WT0Q6B,MASCULINO,20001202,PERU,PUNO,CHUCUITO,HUACULLANI,210403,SOLTERO,2017,ESTATAL,PERU,IES CHALLACOLLO,PUNO,CHUCUITO,HUACULLANI,PASO CONTROL BIOMETRICO,1382.604
20230718,EXAMEN GENERAL,INGENIERIA ELECTRONICA,KH8E7H7XP1X3F,MASCULINO,20000911,PERU,PUNO,CHUCUITO,HUACULLANI,210403,SOLTERO,2017,ESTATAL,PERU,TUPAC AMARU,PUNO,CHUCUITO,HUACULLANI,PASO CONTROL BIOMETRICO,1705.291
20230718,EXAMEN GENERAL,EDUCACION PRIMARIA,NQ3U3T2BD7D1M,MASCULINO,20050310,PERU,PUNO,CHUCUITO,HUACULLANI,210403,SOLTERO,2021,ESTATAL,PERU,AURINCOTA,PUNO,CHUCUITO,HUACULLANI,PASO CONTROL BIOMETRICO,1051.2
20230718,EXAMEN GENERAL,ANTROPOLOGIA,BR6J0T5AR1Y7Y,FEMENINO,20010315,PERU,PUNO,CHUCUITO,HUACULLANI,210403,SOLTERO,2017,ESTATAL,PERU,SECUNDARIA MARIA AUXILIADORA,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1052.0
20230718,EXAMEN GENERAL,CIENCIAS DE LA COMUNICACION SOCIAL,EM4U9G9XE9T1J,FEMENINO,20040513,PERU,PUNO,CHUCUITO,HUACULLANI,210403,SOLTERO,2020,ESTATAL,PERU,AURINCOTA,PUNO,CHUCUITO,HUACULLANI,PASO CONTROL BIOMETRICO,900.0
20230718,EXAMEN GENERAL,ADMINISTRACION,RK4S7J4TB5P8E,MASCULINO,20020702,PERU,PUNO,CHUCUITO,HUACULLANI,210403,SOLTERO,2019,ESTATAL,PERU,45 EMILIO ROMERO PADILLA,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1210.0
20230718,EXAMEN GENERAL,INGENIERIA DE MINAS,JU8K2F2BO2X0R,MASCULINO,20010210,PERU,PUNO,CHUCUITO,HUACULLANI,210403,SOLTERO,2017,ESTATAL,PERU,IES CHALLACOLLO,PUNO,CHUCUITO,HUACULLANI,PASO CONTROL BIOMETRICO,990.0
20230718,EXAMEN GENERAL,INGENIERIA AGRICOLA,PM4F4U2OF7J1V,FEMENINO,20040425,PERU,PUNO,CHUCUITO,HUACULLANI,210403,SOLTERO,2020,ESTATAL,PERU,45 EMILIO ROMERO PADILLA,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,836.0
20230718,EXAMEN GENERAL,INGENIERIA ELECTRONICA,SM2X9D1NX7A4L,MASCULINO,20050112,PERU,PUNO,CHUCUITO,HUACULLANI,210403,SOLTERO,2021,ESTATAL,PERU,AURINCOTA,PUNO,CHUCUITO,HUACULLANI,PASO CONTROL BIOMETRICO,1024.8
20230718,EXAMEN GENERAL,INGENIERIA DE SISTEMAS,YS5Y0E3WT5B3N,MASCULINO,20060326,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2022,PUBLICA,PERU,INCA MANCO CAPAC,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1563.11
20230718,EXAMEN GENERAL,ADMINISTRACION,AB2U5C9MG8G7P,MASCULINO,20010906,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2018,PUBLICA,PERU,CESAR VALLEJO,PUNO,HUANCANE,HUANCANE,PASO CONTROL BIOMETRICO,1622.522
20230718,EXAMEN GENERAL,INGENIERIA METALURGICA,PC9S8E8JF6E6B,MASCULINO,19920216,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2008,PUBLICA,PERU,VARONES,PUNO,HUANCANE,HUANCANE,PASO CONTROL BIOMETRICO,1289.562
20230718,EXAMEN GENERAL,INGENIERIA DE MINAS,HX8U6U5FZ0L1S,MASCULINO,20000814,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2016,PUBLICA,PERU,SIMON BOLIVAR,PUNO,SAN ROMAN,SAN MIGUEL,PASO CONTROL BIOMETRICO,1570.572
20230718,EXAMEN GENERAL,ADMINISTRACION,XN8G2O5ON1K0I,FEMENINO,20031227,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2020,PUBLICA,PERU,VARONES,PUNO,HUANCANE,HUANCANE,PASO CONTROL BIOMETRICO,1562.734
20230718,EXAMEN GENERAL,EDUCACION FISICA ,NU1A2R9RC7U5A,MASCULINO,20050803,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2022,PUBLICA,PERU,JOSE ANTONIO ENCINAS,PUNO,SAN ROMAN,JULIACA,PASO CONTROL BIOMETRICO,1891.66
20230718,EXAMEN GENERAL,ENFERMERIA,YS6K8D5HQ6Y8Y,MASCULINO,20010214,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2017,PUBLICA,PERU,LEONCIO PRADO,PUNO,HUANCANE,TARACO,PASO CONTROL BIOMETRICO,1670.242
20230718,EXAMEN GENERAL,"EDUC. SEC.: MATEMATICA, FISICA, COMP. E INFORMATICA",JV4G8I0DQ7F5S,MASCULINO,19890328,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2005,PUBLICA,PERU,CESAR VALLEJO,PUNO,HUANCANE,HUANCANE,PASO CONTROL BIOMETRICO,2365.18
20230718,EXAMEN GENERAL,INGENIERIA CIVIL,SP2G3J7WA2O3Y,MASCULINO,20050812,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2022,PRIVADA,PERU,LIDER,PUNO,SAN ROMAN,JULIACA,PASO CONTROL BIOMETRICO,1965.55
20230718,EXAMEN GENERAL,INGENIERIA METALURGICA,CB5J8G7CV5G2R,MASCULINO,20040625,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2020,PUBLICA,PERU,VARONES,PUNO,HUANCANE,HUANCANE,PASO CONTROL BIOMETRICO,1249.6
20230718,EXAMEN GENERAL,"MEDICINA, VETERINARIA Y ZOOT.",EA2U3E6FQ5A8G,MASCULINO,20010309,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2017,ESTATAL,PERU,VARONES,PUNO,HUANCANE,HUANCANE,PASO CONTROL BIOMETRICO,1717.718
20230718,EXAMEN GENERAL,ENFERMERIA,AO5Y9J7DR0R4A,MASCULINO,20050111,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2021,ESTATAL,PERU,VARONES,PUNO,HUANCANE,HUANCANE,PASO CONTROL BIOMETRICO,1825.62
20230718,EXAMEN GENERAL,ENFERMERIA,PY8S0Q3AO0N5M,MASCULINO,20050312,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2021,ESTATAL,PERU,INCA MANCO CAPAC,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1790.844
20230718,EXAMEN GENERAL,NUTRICION HUMANA,FB0R3L6GA6G1Y,FEMENINO,19890523,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2006,ESTATAL,PERU,SIMON BOLIVAR,PUNO,SAN ROMAN,SAN MIGUEL,PASO CONTROL BIOMETRICO,1592.862
20230718,EXAMEN GENERAL,ODONTOLOGIA,FW8C9Y4AB8B0G,MASCULINO,20040906,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2021,PARTICULAR,PERU,TUPAC AMARU,PUNO,SAN ROMAN,JULIACA,PASO CONTROL BIOMETRICO,1593.706
20230718,EXAMEN GENERAL,CIENCIAS CONTABLES,JF0G3I9CF3K2N,MASCULINO,20021230,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2018,ESTATAL,PERU,SIMON BOLIVAR,PUNO,SAN ROMAN,SAN MIGUEL,PASO CONTROL BIOMETRICO,1965.51
20230718,EXAMEN GENERAL,CIENCIAS CONTABLES,TN4N5K8FQ2E9W,FEMENINO,20050603,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2021,ESTATAL,PERU,SIMON BOLIVAR,PUNO,SAN ROMAN,SAN MIGUEL,PASO CONTROL BIOMETRICO,1685.728
20230718,EXAMEN GENERAL,SOCIOLOGIA,OL2D7X7QS5R1X,MASCULINO,20040724,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2020,ESTATAL,PERU,SIMON BOLIVAR,PUNO,SAN ROMAN,SAN MIGUEL,PASO CONTROL BIOMETRICO,1599.37
20230718,EXAMEN GENERAL,EDUCACION FISICA,IL8A8T1ZT7K3X,MASCULINO,20010906,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2017,ESTATAL,PERU,VARONES,PUNO,HUANCANE,HUANCANE,PASO CONTROL BIOMETRICO,1843.404
20230718,EXAMEN GENERAL,"EDUC. SEC.: CIENCIA, TECNOLOGIA Y AMBIENTE",WC5F6T6QO9N6Y,MASCULINO,20031229,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2020,ESTATAL,PERU,SAN MARTIN,PUNO,SAN ROMAN,JULIACA,PASO CONTROL BIOMETRICO,1483.426
20230718,EXAMEN GENERAL,"EDUC. SEC.: LENGUA, LIT. PSICOL. Y FILOSOF.",IY6O5C9OE3U4P,FEMENINO,19960401,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2012,ESTATAL,PERU,VARONES,PUNO,HUANCANE,HUANCANE,PASO CONTROL BIOMETRICO,2189.364
20230718,EXAMEN GENERAL,EDUC. SEC.: CIENCIAS SOCIALES,YD1P0Y8KB8U1U,MASCULINO,20050202,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2021,ESTATAL,PERU,VARONES,PUNO,HUANCANE,HUANCANE,PASO CONTROL BIOMETRICO,2028.266
20230718,EXAMEN GENERAL,"EDUC. SEC.: MATEMATICA, FISICA, COMP. E INFORMATICA",UG5Y5A6PD1S9V,MASCULINO,19990504,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2015,ESTATAL,PERU,40200 REPUBLICA FEDERAL ALEMANA,AREQUIPA,AREQUIPA,JACOBO HUNTER,PASO CONTROL BIOMETRICO,2409.072
20230718,EXAMEN GENERAL,"EDUC. SEC.: MATEMATICA, FISICA, COMP. E INFORMATICA",QS1H2H1VX5R5A,MASCULINO,19970704,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2014,ESTATAL,PERU,VARONES,PUNO,HUANCANE,HUANCANE,PASO CONTROL BIOMETRICO,1739.028
20230718,EXAMEN GENERAL,ANTROPOLOGIA,JG6B3O2BP4R7C,MASCULINO,19991217,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2016,ESTATAL,PERU,VARONES,PUNO,HUANCANE,HUANCANE,PASO CONTROL BIOMETRICO,1662.3
20230718,EXAMEN GENERAL,DERECHO,XL6E1P2TQ2J4Z,FEMENINO,20000504,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2016,ESTATAL,PERU,VARONES,PUNO,HUANCANE,HUANCANE,PASO CONTROL BIOMETRICO,1905.054
20230718,EXAMEN GENERAL,CIENCIAS DE LA COMUNICACION SOCIAL,EH9V4F0PN2E5C,FEMENINO,20001105,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2017,PARTICULAR,PERU,SIGMA,PUNO,SAN ROMAN,JULIACA,PASO CONTROL BIOMETRICO,1905.49
20230718,EXAMEN GENERAL,CIENCIAS DE LA COMUNICACION SOCIAL,MB7W4Z4OA8P3U,MASCULINO,20030730,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2021,ESTATAL,PERU,JOSE ANTONIO ENCINAS,PUNO,SAN ROMAN,JULIACA,PASO CONTROL BIOMETRICO,1597.25
20230718,EXAMEN GENERAL,ADMINISTRACION,AH1Q9A1GM3W4U,FEMENINO,20010330,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2017,ESTATAL,PERU,VARONES,PUNO,HUANCANE,HUANCANE,PASO CONTROL BIOMETRICO,2327.12
20230718,EXAMEN GENERAL,INGENIERIA ECONOMICA,HT3J4R2RP0Z7P,MASCULINO,19961008,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2013,ESTATAL,PERU,JORGE BASADRE TITIHUE,PUNO,HUANCANE,HUANCANE,PASO CONTROL BIOMETRICO,1987.57
20230718,EXAMEN GENERAL,INGENIERIA ECONOMICA,AD7L6I4RV4M5Y,MASCULINO,20051113,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2021,ESTATAL,PERU,VARONES,PUNO,HUANCANE,HUANCANE,PASO CONTROL BIOMETRICO,1884.5
20230718,EXAMEN GENERAL,INGENIERIA DE MINAS,MP6M1K4ZT1B2T,MASCULINO,20001026,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2017,ESTATAL,PERU,CESAR VALLEJO,PUNO,HUANCANE,HUANCANE,PASO CONTROL BIOMETRICO,1619.3
20230718,EXAMEN GENERAL,ING. TOPOGRAFICA Y AGRIMENSURA,KE9A6Q9VK4Z8B,MASCULINO,20030613,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2020,ESTATAL,PERU,JOSE MARIA ARGUEDAS,PUNO,SAN ROMAN,JULIACA,PASO CONTROL BIOMETRICO,1263.12
20230718,EXAMEN GENERAL,INGENIERIA AGRICOLA,JP4B1K2JK5R7P,MASCULINO,20001101,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2017,ESTATAL,PERU,PEDRO VILCAPAZA,PUNO,SAN ROMAN,SAN MIGUEL,PASO CONTROL BIOMETRICO,1241.081
20230718,EXAMEN GENERAL,INGENIERIA CIVIL,KO5D2P2BV3T6T,MASCULINO,20021212,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2019,ESTATAL,PERU,JOSE ANTONIO ENCINAS,PUNO,SAN ROMAN,JULIACA,PASO CONTROL BIOMETRICO,1611.36
20230718,EXAMEN GENERAL,INGENIERIA CIVIL,WL0L2K2KI3K7B,MASCULINO,20030312,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2019,ESTATAL,PERU,LAS MERCEDES,PUNO,SAN ROMAN,JULIACA,PASO CONTROL BIOMETRICO,1599.33
20230718,EXAMEN GENERAL,INGENIERIA DE SISTEMAS,KF7O5A6AI0T9S,MASCULINO,20000120,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2016,ESTATAL,PERU,VARONES,PUNO,HUANCANE,HUANCANE,PASO CONTROL BIOMETRICO,1480.34
20230718,EXAMEN GENERAL,INGENIERIA ELECTRONICA,YF9J7F9FW1D9H,MASCULINO,20040916,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2021,ESTATAL,PERU,VARONES,PUNO,HUANCANE,HUANCANE,PASO CONTROL BIOMETRICO,1088.141
20230718,EXAMEN GENERAL,ARQUITECTURA Y URBANISMO,VZ9H0K5OR6B5S,MASCULINO,19991005,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2016,ESTATAL,PERU,VARONES,PUNO,HUANCANE,HUANCANE,PASO CONTROL BIOMETRICO,2080.74
20230718,EXAMEN GENERAL,ARQUITECTURA Y URBANISMO,IT2B1J0EY4G4O,MASCULINO,20000904,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2017,ESTATAL,PERU,JOSE ANTONIO ENCINAS,PUNO,SAN ROMAN,JULIACA,PASO CONTROL BIOMETRICO,1919.57
20230718,EXAMEN GENERAL,CIENCIAS FISICO MATEMATICAS: MATEMATICAS,NM0V0L6QT2G7B,FEMENINO,20040218,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2020,ESTATAL,PERU,SAN MARTIN,PUNO,SAN ROMAN,JULIACA,PASO CONTROL BIOMETRICO,1198.5
20230718,EXAMEN GENERAL,"MEDICINA, VETERINARIA Y ZOOT.",MN6M8V9VP2A1F,FEMENINO,19940924,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2012,ESTATAL,PERU,CEBA - JOSE ANTONIO ENCINAS,PUNO,SAN ROMAN,JULIACA,PASO CONTROL BIOMETRICO,1248.0
20230718,EXAMEN GENERAL,NUTRICION HUMANA,HM0H8B4CM2U2Q,FEMENINO,20040323,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2020,ESTATAL,PERU,CESAR VALLEJO,PUNO,HUANCANE,HUANCANE,PASO CONTROL BIOMETRICO,970.0
20230718,EXAMEN GENERAL,NUTRICION HUMANA,BW7D7S7ST3D3E,MASCULINO,20050203,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2021,ESTATAL,PERU,VARONES,PUNO,HUANCANE,HUANCANE,PASO CONTROL BIOMETRICO,920.0
20230718,EXAMEN GENERAL,NUTRICION HUMANA,EL9Z7Z9BS3Z3J,FEMENINO,20030901,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2020,ESTATAL,PERU,VARONES,PUNO,HUANCANE,HUANCANE,PASO CONTROL BIOMETRICO,850.0
20230718,EXAMEN GENERAL,ODONTOLOGIA,WN5M2N4TW7U4B,FEMENINO,20031127,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2019,ESTATAL,PERU,VARONES,PUNO,HUANCANE,HUANCANE,PASO CONTROL BIOMETRICO,1040.0
20230718,EXAMEN GENERAL,ODONTOLOGIA,DH9E2L7II6L2K,MASCULINO,20040425,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2020,ESTATAL,PERU,COMERCIAL EL CENTENARIO,PUNO,SAN ANTONIO DE PUTINA,PUTINA,PASO CONTROL BIOMETRICO,970.0
20230718,EXAMEN GENERAL,CIENCIAS CONTABLES,RX0T4J0MA9K1K,MASCULINO,19961206,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2013,ESTATAL,PERU,TARACO,PUNO,HUANCANE,TARACO,PASO CONTROL BIOMETRICO,1130.0
20230718,EXAMEN GENERAL,CIENCIAS CONTABLES,DU1L5S1OG2B8L,MASCULINO,20030724,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2019,ESTATAL,PERU,INCA MANCO CAPAC,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1050.0
20230718,EXAMEN GENERAL,EDUCACION PRIMARIA,FK0D7G5VL2B1X,FEMENINO,20040116,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2020,ESTATAL,PERU,VARONES,PUNO,HUANCANE,HUANCANE,PASO CONTROL BIOMETRICO,1104.0
20230718,EXAMEN GENERAL,EDUCACION INICIAL,CY6T9Y5VB3D4G,FEMENINO,20031116,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2020,ESTATAL,PERU,SIMON BOLIVAR,PUNO,SANDIA,SAN PEDRO DE PUTINA PUNCO,PASO CONTROL BIOMETRICO,1140.0
20230718,EXAMEN GENERAL,EDUCACION FISICA,UV5D9H4SM5J6A,MASCULINO,20001126,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2017,ESTATAL,PERU,VARONES,PUNO,HUANCANE,HUANCANE,PASO CONTROL BIOMETRICO,960.0
20230718,EXAMEN GENERAL,EDUC. SEC.: CIENCIAS SOCIALES,PW4D1K3WY7X9R,MASCULINO,20011109,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2018,PARTICULAR,PERU,IEP LEONARD EULER,PUNO,PUNO,PUNO,PASO CONTROL BIOMETRICO,1164.0
20230718,EXAMEN GENERAL,"EDUC. SEC.: MATEMATICA, FISICA, COMP. E INFORMATICA",YU8V2J6QW5R6C,MASCULINO,19990516,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2015,ESTATAL,PERU,VARONES,PUNO,HUANCANE,HUANCANE,PASO CONTROL BIOMETRICO,1068.0
20230718,EXAMEN GENERAL,DERECHO,XI9S7X9EB5L8P,FEMENINO,20040402,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2020,ESTATAL,PERU,JOSE ANTONIO ENCINAS,PUNO,SAN ROMAN,JULIACA,PASO CONTROL BIOMETRICO,1300.0
20230718,EXAMEN GENERAL,INGENIERIA ECONOMICA,BL2T8L3GX6S3P,FEMENINO,20031112,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2020,ESTATAL,PERU,SAN FRANCISCO DE BORJA,PUNO,HUANCANE,TARACO,PASO CONTROL BIOMETRICO,1430.0
20230718,EXAMEN GENERAL,INGENIERIA ESTADISTICA E INFORMATICA,ES0F5J3XJ7L3H,MASCULINO,20011018,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2018,ESTATAL,PERU,VARONES,PUNO,HUANCANE,HUANCANE,PASO CONTROL BIOMETRICO,1008.0
20230718,EXAMEN GENERAL,INGENIERIA ESTADISTICA E INFORMATICA,KV9M6H6YM4M7W,MASCULINO,20040429,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2020,ESTATAL,PERU,92,PUNO,HUANCANE,VILQUE CHICO,PASO CONTROL BIOMETRICO,912.0
20230718,EXAMEN GENERAL,ING. TOPOGRAFICA Y AGRIMENSURA,JS0T3Z0QY8T0H,MASCULINO,20040818,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2020,ESTATAL,PERU,VARONES,PUNO,HUANCANE,HUANCANE,PASO CONTROL BIOMETRICO,822.0
20230718,EXAMEN GENERAL,INGENIERIA AGRICOLA,JJ6M4N0XX1T5M,MASCULINO,19960906,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2011,ESTATAL,PERU,VARONES,PUNO,HUANCANE,HUANCANE,PASO CONTROL BIOMETRICO,960.0
20230718,EXAMEN GENERAL,INGENIERIA CIVIL,PJ7Q7G1PU0M1I,MASCULINO,20040628,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2020,ESTATAL,PERU,JORGE BASADRE TITIHUE,PUNO,HUANCANE,HUANCANE,PASO CONTROL BIOMETRICO,1430.0
20230718,EXAMEN GENERAL,INGENIERIA MECANICA ELECTRICA,OE7T2P8QU6I7T,MASCULINO,20010107,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2017,PARTICULAR,PERU,ENRIQUE GUZMAN Y VALLE,PUNO,SAN ROMAN,JULIACA,PASO CONTROL BIOMETRICO,850.0
20230718,EXAMEN GENERAL,INGENIERIA ELECTRONICA,CV5W5A9DI4W2X,MASCULINO,20050101,PERU,PUNO,HUACANE,HUANCANE,210601,SOLTERO,2021,ESTATAL,PERU,VARONES,PUNO,HUANCANE,HUANCANE,PASO CONTROL BIOMETRICO,876.0
20230718,EXAMEN GENERAL,ADMINISTRACION,LA4K0I9QO2W9R,FEMENINO,20060526,PERU,JUNIN,HUANCAYO,HUANCAYO,120101,SOLTERO,2022,PUBLICA,PERU,MARTIN LUTERO,PUNO,SAN ROMAN,JULIACA,PASO CONTROL BIOMETRICO,2034.394
20230718,EXAMEN GENERAL,INGENIERIA ELECTRONICA ,GR8K5X1WU9H4C,MASCULINO,20060408,PERU,CUSCO,PARURO,HUANOQUITE,081005,SOLTERO,2022,PUBLICA,PERU,ARAPA,PUNO,AZANGARO,ARAPA,PASO CONTROL BIOMETRICO,1523.536
20230718,EXAMEN GENERAL,INGENIERIA ELECTRONICA,WF5H7D3SY6K5K,MASCULINO,20010531,PERU,PASCO,PASCO,HUARIACA,190103,SOLTERO,2017,ESTATAL,PERU,COMERCIO 32 MARIANO H. CORNEJO,PUNO,SAN ROMAN,JULIACA,PASO CONTROL BIOMETRICO,1847.4
20230718,EXAMEN GENERAL,ODONTOLOGIA ,NC6V9R4QU3Z2C,FEMENINO,20040220,PERU,PUNO,PUNO,HUATA,210108,SOLTERO,2020,PUBLICA,PERU,COAR PUNO,PUNO,PUNO,CHUCUITO,PASO CONTROL BIOMETRICO,1686.52
20230718,EXAMEN GENERAL,CIENCIAS FISICO MATEMATICAS: MATEMATICAS ,PW3U9G2VU5S0P,MASCULINO,20030928,PERU,PUNO,PUNO,HUATA,210108,SOLTERO,2021,PUBLICA,PERU,SAN JUAN DE HUATTA,PUNO,PUNO,HUATA,PASO CONTROL BIOMETRICO,1225.588
20230718,EXAMEN GENERAL,BIOLOGIA: ECOLOGIA,ZH0E3M1LX5V4U,MASCULINO,19980815,PERU,PUNO,PUNO,HUATA,210108,SOLTERO,2014,ESTATAL,PERU,MARTIN LUTERO,PUNO,SAN ROMAN,JULIACA,PASO CONTROL BIOMETRICO,1528.908
20230718,EXAMEN GENERAL,ODONTOLOGIA,UA4P6R2PI9J2I,FEMENINO,19950411,PERU,PUNO,PUNO,HUATA,210108,SOLTERO,2010,PARTICULAR,PERU,APLICACION UANCV,PUNO,SAN ROMAN,JULIACA,PASO CONTROL BIOMETRICO,1773.44
20230718,EXAMEN GENERAL,ODONTOLOGIA,SW8R0G8OK4E2R,FEMENINO,20040824,PERU,PUNO,PUNO,HUATA,210108,SOLTERO,2020,ESTATAL,PERU,COMERCIO 32 MARIANO H. CORNEJO,PUNO,SAN ROMAN,JULIACA,PASO CONTROL BIOMETRICO,1581.39
20230718,EXAMEN GENERAL,INGENIERIA AGRONOMICA,RN3T5L8UB3E2H,FEMENINO,20010319,PERU,PUNO,PUNO,HUATA,210108,SOLTERO,2017,ESTATAL,PERU,SAN JUAN,PUNO,PUNO,HUATA,PASO CONTROL BIOMETRICO,1472.772
20230718,EXAMEN GENERAL,INGENIERIA ECONOMICA,HI8U0Z8WE5S1D,MASCULINO,19991103,PERU,PUNO,PUNO,HUATA,210108,SOLTERO,2016,ESTATAL,PERU,SAN JUAN,PUNO,PUNO,HUATA,PASO CONTROL BIOMETRICO,1639.31
20230718,EXAMEN GENERAL,INGENIERIA ELECTRONICA,NE4P3Z4VE8P8M,MASCULINO,20040401,PERU,PUNO,PUNO,HUATA,210108,SOLTERO,2020,ESTATAL,PERU,SAN JUAN,PUNO,PUNO,HUATA,PASO CONTROL BIOMETRICO,1227.696
20230718,EXAMEN GENERAL,CIENCIAS FISICO MATEMATICAS: FISICA,AJ7N3N6UT5U0H,MASCULINO,20040818,PERU,PUNO,PUNO,HUATA,210108,SOLTERO,2021,ESTATAL,PERU,SAN JUAN,PUNO,PUNO,HUATA,PASO CONTROL BIOMETRICO,2165.496
